open,high,low,close,volume,quote_volume,num,initiative_vol,initiative_quote_vol
4029.06,4048.43,4000.0,4027.1,15937.569199999998,63992118.648974,30810.0,7266.4843,29202057.293711
4027.09,4033.67,3972.0,3983.67,20730.6345,82942679.310978,41710.0,9175.438400000001,36725953.349462
3983.67,4043.96,3960.0,4042.36,19407.436999999998,77584901.773696,37114.0,9838.007099999999,39348883.663892
4042.37,4074.1,4039.0,4071.76,14125.098000000002,57280338.920337,25683.0,7697.3927,31214062.922559
4071.77,4077.0,4033.47,4040.52,7709.5133000000005,31285016.354893,15917.0,3874.4878000000003,15722386.681763
4040.52,4061.98,4030.01,4057.51,5073.1255,20511824.728295,13860.0,2804.7606,11338088.96369
4057.51,4070.34,4040.36,4065.07,5251.8626,21296018.996693,15680.0,2793.4284,11328706.871391
4065.06,4083.67,4057.23,4063.87,5105.206099999999,20790513.271051,16203.0,2640.4117,10753184.996187
4063.49,4070.99,4051.6,4070.22,4005.2916,16256931.044266,12567.0,1956.8791,7943583.180391001
4070.22,4079.94,4065.51,4069.59,3903.6573,15901858.741058,12756.0,1815.9513000000002,7398095.090813
4069.58,4081.31,4067.01,4080.82,3946.0534,16081058.672494002,11817.0,2233.3845,9100474.109621
4080.66,4091.0,4071.33,4086.9,5313.219,21692033.760932,13412.0,2551.6804,10415263.046342999
4086.89,4088.41,4062.34,4065.03,4108.9642,16737287.164695,13323.0,1899.6268999999998,7737812.682793
4064.98,4066.93,4044.0,4046.35,3056.3428000000004,12396327.563228,9086.0,1319.3139999999999,5351957.076131
4045.72,4060.77,4034.97,4059.69,5269.3952,21329170.847355,10932.0,2686.1918,10876378.998766001
4059.69,4076.86,4055.05,4075.64,4868.0316,19768743.055241,10933.0,2519.4836,10232465.898017
4075.64,4092.6,4068.0,4082.08,3712.8900000000003,15160497.233386,9727.0,1894.5681,7735955.939228
4082.09,4086.84,4056.63,4062.95,3693.8084,15028118.471154999,10919.0,1686.2316,6858729.728650999
4062.95,4077.68,4055.55,4056.4,1867.3764999999999,7591361.727027001,9181.0,789.4879000000001,3210105.9165129997
4056.4,4058.54,4039.19,4045.23,3413.8311000000003,13826797.953019999,11882.0,1606.0718,6505079.3016
4045.23,4046.79,4017.69,4024.33,4067.9807,16411768.08664,13003.0,1717.9532,6930875.935033999
4024.33,4026.88,3985.21,3991.58,6350.0674,25452897.092747,17427.0,2933.085,11761119.199118998
