candle_begin_time_GMT8,open,high,low,close,volume,quote_volume,num,initiative_vol,initiative_quote_vol,signal,strategy_name,para,time_interval,offset_time,account_name,symbol
2021-12-13 03:10:00,572.5,573.1,571.1,571.3,3918.158,2241768.9558,5069.0,1806.095,1033471.0263,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 03:25:00,571.3,571.5,569.3,570.8,5000.055,2852982.8286,5725.0,2589.956,1477904.444,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 03:40:00,570.8,571.1,569.2,569.8,4591.7170000000015,2617113.3609,4654.0,2422.438,1380779.1744,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 03:55:00,569.7,573.0,569.6,572.8,5700.428000000001,3256075.0536,5502.0,3339.941,1907653.9989,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 04:10:00,572.8,573.2,571.6,573.1,3319.697,1900796.5108,4154.0,1800.129,1030815.071,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 04:25:00,573.1,574.8,572.5,573.0,6034.646,3460665.8438,5880.0,3058.389,1753908.8123,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 04:40:00,573.0,573.2,571.7,572.1,3711.0759999999996,2124708.7839,3867.0,2182.111,1249470.3874,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 04:55:00,572.1,572.8,571.1,571.7,3359.597,1921422.6377,4066.0,1815.071,1038145.6464,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 05:10:00,571.7,573.3,571.6,572.4,3139.554,1797398.7141,3892.0,1488.0770000000002,851971.8123000001,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 05:25:00,572.5,572.5,569.3,570.1,4667.214,2665097.1812,4515.0,2042.828,1166591.1499,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 05:40:00,570.0,570.5,567.9,568.3,4660.013,2652081.2632,4665.0,1968.672,1120560.6661,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 05:55:00,568.2,569.3,568.0,569.2,3911.858,2224558.8164000004,4029.0,2142.098,1218175.9977,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 06:10:00,569.3,570.4,568.4,569.6,3501.703,1994741.4036,3975.0,1722.6629999999998,981418.4189,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 06:25:00,569.7,570.6,569.4,570.2,2939.7940000000003,1675505.5774,4120.0,1699.111,968485.4978,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 06:40:00,570.1,571.2,569.7,570.0,3723.779,2124384.6716,3676.0,1710.115,975644.2144,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 06:55:00,569.9,572.4,569.1,572.0,5140.236,2934951.7349,4466.0,2626.842,1500005.4638,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 07:10:00,572.0,572.1,569.8,569.9,3005.3160000000007,1715368.6818,2959.0,1569.641,895962.1159,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 07:25:00,569.9,571.0,569.0,569.6,4841.737,2760193.2291,4246.0,2486.375,1417618.2824,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 07:40:00,569.7,571.0,568.8,570.5,3641.6859999999997,2075460.0963,3291.0,1697.4920000000002,967525.5979,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 07:55:00,570.5,572.1,570.0,571.2,5541.004,3163642.8167,4548.0,2887.185,1648572.4599,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 08:10:00,571.3,572.2,569.0,569.9,5324.706,3039961.9298,4177.0,2675.277,1527556.7709,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 08:25:00,569.9,570.1,565.3,566.3,9550.866,5422348.2828,6309.0,4043.945,2296206.5186,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 08:40:00,566.4,567.1,564.1,564.4,6597.844,3732494.2222,5083.0,3090.347,1748616.78,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 08:55:00,564.4,564.9,561.1,561.3,14113.753,7942719.963400002,8004.0,5991.505999999999,3371756.8686,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 09:10:00,561.2,561.4,558.4,560.5,17994.317000000006,10078908.5735,10071.0,8155.775,4567968.1864,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 09:25:00,560.5,560.9,557.1,559.1,10951.523,6124212.1281,6991.0,5133.808,2870982.1383,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 09:40:00,559.0,559.5,555.9,556.3,11435.049,6378284.04,6843.0,4960.517,2767018.0906,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 09:55:00,556.3,558.7,555.0,558.4,11748.434,6541388.2483,7123.0,5765.002,3210183.8399000005,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 10:10:00,558.4,558.5,556.3,557.7,6269.331999999999,3495964.9432,4140.0,2994.117,1669638.748,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 10:25:00,557.6,557.7,553.9,556.7,11358.558,6312969.705700002,6459.0,5566.044,3093548.504,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 10:40:00,556.6,557.5,555.5,556.5,5360.573,2983549.7822,3682.0,2648.213,1474032.6485,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 10:55:00,556.6,557.5,555.6,556.9,10791.292,6004146.6038,4450.0,7152.701999999999,3979449.416,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 11:10:00,556.9,557.9,556.0,557.8,6213.9580000000005,3461366.3627000004,3835.0,3165.167,1763216.8624,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 11:25:00,557.7,559.5,556.8,559.1,6744.908,3766087.1996,4351.0,3351.25,1871264.3737,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 11:40:00,559.0,559.6,558.4,558.9,3748.796,2095891.5065,3170.0,1967.533,1100106.4146999998,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 11:55:00,558.9,559.1,556.5,557.3,3922.027,2187390.3818,3407.0,1654.6129999999998,922778.9426,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 12:10:00,557.3,559.2,556.9,558.8,6617.298000000002,3694140.5623,3807.0,3581.6420000000003,1999712.9244,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 12:25:00,558.9,559.8,558.2,559.5,4564.015,2551321.4823,3055.0,2211.472,1236312.3694,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 12:40:00,559.5,560.3,558.7,559.8,3849.8340000000003,2153256.464,3169.0,2035.1070000000002,1138380.3365,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 12:55:00,559.9,560.7,559.3,560.3,4624.08,2589665.4296,3490.0,2552.424,1429511.2421,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 13:10:00,560.3,560.3,558.2,558.4,3278.5840000000003,1834412.2511,3031.0,1377.672,770900.0090000001,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 13:25:00,558.5,558.5,556.9,558.0,4706.465,2624735.8241,3939.0,2245.0589999999997,1252161.8475,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 13:40:00,558.0,561.4,558.0,561.3,6324.190000000001,3541542.6424,4807.0,3292.323000000001,1844290.5080000001,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 13:55:00,561.3,561.5,560.1,560.2,3473.302,1948028.8574,3506.0,1708.944,958534.2375,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 14:10:00,560.2,560.6,558.6,559.1,3529.562,1975566.4691,3447.0,1558.735,872441.5765,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 14:25:00,559.2,559.5,557.1,558.5,4411.35,2462205.4404,4075.0,2224.984000000001,1241832.7467,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 14:40:00,558.4,558.8,556.0,556.2,5636.450000000002,3140594.9588,3936.0,2302.723,1283319.5121,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 14:55:00,556.1,556.5,552.3,552.7,15642.75,8675176.3937,7873.0,9084.977,5038535.811000001,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 15:10:00,552.8,553.4,550.9,552.1,11690.837,6457826.653899998,6784.0,6246.1950000000015,3450763.8314000005,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 15:25:00,552.0,553.8,551.3,551.9,6218.245,3435389.5434,4941.0,3361.5219999999995,1857244.4799,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 15:40:00,551.8,552.1,550.2,551.1,7396.638000000001,4075415.3408,5478.0,3529.173,1944684.8455,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 15:55:00,551.2,552.7,547.7,551.1,12952.912,7126941.4058,9510.0,5326.52,2932174.9919,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 16:10:00,551.2,555.2,551.1,553.7,11285.523000000001,6247499.0916,7027.0,5962.174,3300293.4737,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 16:25:00,553.7,555.3,552.9,555.2,8236.981,4565766.0672,5140.0,4999.221,2771549.8178000003,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 16:40:00,555.3,556.6,553.5,554.2,7831.6669999999995,4347366.1072,5419.0,3584.58,1990291.4827,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 16:55:00,554.1,554.5,550.0,550.1,11360.354,6273109.9753,6218.0,4252.179,2347495.7394000003,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 17:10:00,550.0,551.3,548.7,549.9,7463.385,4105116.8453,4982.0,2853.2129999999997,1569280.2329,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 17:25:00,549.9,549.9,547.7,549.1,5990.6140000000005,3287296.9148,4975.0,2648.9440000000004,1453652.2438,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 17:40:00,549.1,550.6,548.6,550.0,4914.929,2702207.8668,4456.0,2688.4559999999997,1478168.8638000004,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-13 17:55:00,550.0,550.6,547.0,548.3,6842.72,3756890.9773,5120.0,3007.45,1651209.0159999998,1,real_signal_para,[1],15m,15m,son3,BNBUSD_PERP
2021-12-14 09:55:00,523.4,524.8,522.4,524.3,8075.348000000001,4230708.8745,5366.0,3761.284000000001,1970602.2705,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 10:10:00,524.3,524.8,520.4,520.9,6692.531,3496645.4225,4574.0,3293.082000000001,1720246.2073999997,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 10:25:00,520.8,523.9,520.0,523.5,5798.107,3024257.4043,4328.0,2869.2729999999997,1496810.7784,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 10:40:00,523.7,524.3,522.5,524.3,6687.971,3499099.0872,4151.0,3176.144,1661985.2679,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 10:55:00,524.3,527.8,523.6,527.4,11154.056999999999,5866766.7211,5715.0,5269.749,2772407.72,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 11:10:00,527.4,528.2,523.8,524.0,6591.6190000000015,3465753.9071,4595.0,2855.8059999999996,1501937.4911999996,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 11:25:00,524.0,527.3,523.6,523.8,8917.464,4684530.0486,6500.0,4225.092000000001,2219879.1595,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 11:40:00,523.7,525.8,523.5,524.0,9093.917,4767902.645,6833.0,4694.262,2460985.4146,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 11:55:00,524.1,527.1,523.9,526.8,10012.621,5266089.2952,7621.0,4795.722,2522383.7724,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 12:10:00,526.8,528.0,526.1,526.9,10215.177,5386482.9729,7389.0,5649.7750000000015,2979025.2508000005,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 12:25:00,526.9,528.0,526.4,526.8,9394.477,4952315.8204,5862.0,4989.258,2629968.4385,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 12:40:00,526.8,528.3,525.6,525.8,8769.814,4620458.1204,6100.0,4328.729,2280790.7568,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 12:55:00,525.8,528.0,525.3,526.9,10616.293,5595350.661599998,6077.0,5778.379000000001,3045528.9548,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 13:10:00,526.8,528.0,524.6,526.0,7724.474,4066443.271,5379.0,4057.907,2136595.5742,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 13:25:00,525.9,529.1,525.9,527.6,8416.159,4444212.3083,5553.0,4534.8679999999995,2394533.5723,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 13:40:00,527.6,528.6,524.4,524.5,6530.986000000001,3439196.6767,5474.0,3015.906,1588611.5793,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 13:55:00,524.6,527.5,522.9,524.2,17698.453,9295319.1162,10157.0,8956.777,4704357.1642,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 14:10:00,524.2,524.7,520.1,522.3,15935.029,8323936.309499999,9156.0,8589.118,4486649.114,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 14:25:00,522.2,523.4,519.6,520.9,10819.213,5643102.5983,7584.0,5268.818,2748851.9611,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 14:40:00,520.9,522.0,517.8,521.8,13760.168,7150467.4527,9094.0,7549.589,3923359.4325,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 14:55:00,521.8,524.9,520.7,522.4,11974.083,6261198.999600002,7683.0,5735.852000000001,2998957.0626,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 15:10:00,522.3,525.2,521.7,524.4,9513.232,4984839.582599998,5931.0,4636.563,2429542.5881000003,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 15:25:00,524.5,527.2,524.0,527.1,8836.466999999999,4645496.1431,6354.0,5000.677,2629468.3593,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 15:40:00,527.1,529.5,526.2,529.2,15952.586000000001,8418476.1575,7427.0,8263.399000000001,4362164.8525,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 15:55:00,529.4,533.6,528.6,531.8,27203.19,14443447.2838,13408.0,14216.954000000002,7547900.9679,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 16:10:00,531.8,533.0,530.4,532.7,9219.699,4904605.1305,6769.0,5085.856,2705934.5594999995,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 16:25:00,532.7,535.0,532.0,534.7,10375.614,5534656.1533,7567.0,5050.537,2694791.2520000003,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 16:40:00,534.6,535.6,532.8,534.6,12337.91,6593308.6883999985,9035.0,5582.834,2983633.9651,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 16:55:00,534.7,535.8,532.4,532.4,8874.326,4742209.9856,6487.0,4263.8989999999985,2279165.2655,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 17:10:00,532.5,533.2,531.4,532.5,6381.290999999998,3396376.182,5415.0,3189.949,1697836.5949,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 17:25:00,532.5,533.0,528.0,528.6,8562.57,4546271.975,6517.0,3758.5959999999995,1996570.9723,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 17:40:00,528.6,529.3,525.8,526.1,11800.817,6228948.1064,7546.0,5407.901999999999,2854193.125,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 17:55:00,526.1,526.6,524.7,525.7,6487.9259999999995,3410418.7823,6186.0,3033.262,1594547.8346000004,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 18:10:00,525.8,528.0,525.2,526.5,6958.549000000001,3663718.6493,5896.0,3286.942,1730613.0177000002,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 18:25:00,526.4,528.5,521.6,525.0,33379.962,17578353.197499998,15705.0,14714.12,7752341.533199999,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 18:40:00,524.9,525.4,519.6,522.7,44582.822,23316817.384900004,17792.0,22177.089,11599918.7181,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 18:55:00,522.7,525.1,520.9,522.6,26002.876,13603623.0051,12175.0,13053.737,6828371.6623,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 19:10:00,522.5,524.1,520.0,521.4,34012.991,17755663.4849,13137.0,15111.723999999998,7892122.8574,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 19:25:00,521.5,521.8,517.4,518.3,26297.932,13661680.7888,13515.0,9409.863,4888759.7011,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 19:40:00,518.3,524.9,518.2,524.2,30363.644,15816897.4202,16790.0,15196.982,7919332.5593,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 19:55:00,524.2,528.4,522.7,528.1,47120.818,24764868.0843,28414.0,24260.88,12750833.1186,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 20:10:00,528.2,529.7,525.3,529.3,31831.857999999997,16792222.0326,26150.0,17066.196,9004222.9771,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 20:25:00,529.5,529.8,525.5,525.5,22033.565,11625107.9301,18739.0,11001.148000000001,5804733.3087,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 20:40:00,525.6,526.6,524.4,525.1,14030.232,7373261.056500001,13510.0,8047.347,4229293.6025,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 20:55:00,525.1,526.3,523.8,525.9,15894.983,8348368.1304,14132.0,8054.541,4230461.383400002,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 21:10:00,525.9,526.2,520.3,521.1,26864.456000000002,14064208.9796,17660.0,11682.795,6116789.3479,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 21:25:00,521.0,522.8,518.0,518.0,17309.592,9011038.6598,13973.0,7971.371,4151114.7226,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 21:40:00,518.1,520.5,515.2,520.2,28584.293999999998,14798110.6693,13722.0,13639.886,7060325.0854,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 21:55:00,520.2,520.8,518.1,518.9,12657.872,6575972.7420000015,9918.0,6626.348000000001,3442361.0849,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 22:10:00,518.9,518.9,515.0,516.9,16596.305,8574125.7925,11110.0,8833.292,4563525.9925,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
2021-12-14 22:25:00,516.9,520.0,516.7,519.2,14068.651000000002,7294018.2181,9960.0,6869.854,3561926.372600001,1,real_signal_para,[1],15m,-5m,son3,BNBUSD_PERP
